,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
10150,0,0,0,1,0,11,0,0,77,16,1,6,7,4,11,0,0,1,0,0,4,0,1,0,0,0
10151,0,0,1,1,0,6,0,0,20,2,0,4,1,4,2,0,1,0,0,0,4,0,1,0,0,0
10153,0,0,0,0,0,8,0,0,55,14,0,5,4,4,2,1,0,0,0,0,4,0,1,0,0,0
10154,0,1,0,1,0,5,0,0,131,20,1,1,0,3,13,1,0,0,0,0,4,0,2,0,0,0
10155,0,0,0,0,0,2,0,0,104,14,0,8,4,3,13,0,0,1,0,0,4,0,1,1,0,0
10157,0,1,0,1,0,8,0,0,62,16,2,6,4,3,13,1,1,0,0,0,4,0,1,0,0,0
10159,0,0,1,1,0,9,0,0,3,19,1,7,1,4,2,0,1,0,0,0,4,0,1,0,0,0
10161,1,0,0,1,0,1,0,0,107,21,3,1,1,3,2,0,0,1,8,0,4,0,2,0,0,0
10163,0,1,0,1,0,1,0,0,139,10,3,5,4,4,2,0,1,0,0,0,4,0,1,0,1,0
10164,0,1,0,1,0,1,0,0,139,10,3,8,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10165,0,1,0,1,0,1,0,0,139,10,3,7,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10166,0,1,0,1,0,1,0,0,139,10,3,9,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10167,0,1,0,1,0,1,0,0,139,10,3,5,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10168,0,1,0,1,0,1,0,0,139,10,3,8,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10169,0,1,0,1,0,1,0,0,139,10,3,10,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10170,0,1,0,1,0,1,0,0,139,10,3,7,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10171,0,1,0,1,0,1,0,0,139,10,3,6,4,4,12,0,1,0,0,0,4,0,1,0,1,0
10174,0,1,0,0,0,1,0,0,27,12,2,7,4,3,13,0,0,1,0,0,4,0,2,0,1,0
10176,0,0,0,1,0,1,0,0,136,18,3,5,0,3,2,0,0,1,0,0,4,0,2,0,0,0
10178,1,0,0,1,0,1,0,0,46,13,0,8,4,3,12,0,1,0,3,0,4,0,2,0,0,6
10179,1,0,0,1,0,1,0,0,46,13,0,12,4,3,2,0,1,0,3,0,4,0,2,0,0,6
10180,0,1,0,1,0,1,0,0,70,15,2,9,4,3,2,0,1,0,6,0,4,0,2,0,0,6
10181,0,1,0,1,0,1,0,0,70,15,0,6,4,3,2,0,1,0,6,0,4,0,2,0,0,6
10183,0,1,0,1,0,1,0,0,128,17,1,11,1,4,2,0,1,0,0,0,4,0,1,0,0,0
10184,0,1,0,1,0,1,0,0,128,17,2,6,1,4,2,0,1,0,0,0,4,0,1,0,0,0
10188,0,0,0,1,0,1,0,0,137,6,0,3,4,4,2,0,1,0,0,0,4,0,1,0,0,0
10189,0,0,0,1,0,1,0,0,137,6,3,7,4,4,2,0,1,0,0,0,4,0,1,0,0,0
10191,0,1,0,1,0,1,1,0,1,10,2,10,4,4,11,0,0,0,0,0,4,1,1,0,0,0
10192,0,1,0,1,0,1,1,0,1,10,2,2,4,4,11,0,0,0,0,0,4,1,1,0,0,0
10193,0,1,0,1,0,1,1,0,1,10,2,2,4,4,11,0,0,0,0,0,4,1,1,0,0,0
10194,0,1,0,1,0,1,1,0,1,10,2,12,4,4,2,0,0,0,0,0,4,1,1,0,0,0
10196,0,0,0,1,1,2,0,0,110,10,2,3,4,4,2,0,0,0,0,0,5,0,1,0,0,0
10198,0,1,1,1,0,2,0,0,4,12,3,5,4,3,2,0,0,1,0,1,4,0,2,0,0,0
10199,0,1,1,1,0,2,0,0,4,12,2,10,4,3,2,0,0,1,0,1,4,0,2,0,0,0
10201,0,1,0,1,0,2,0,0,17,8,1,9,4,3,2,0,1,0,8,0,4,1,1,0,0,0
10202,0,1,0,1,0,2,0,0,17,8,0,2,4,3,2,0,1,0,8,0,4,1,1,0,0,0
10204,0,1,0,1,0,2,0,0,82,2,3,2,1,4,2,0,1,1,6,0,4,1,1,0,0,0
10205,0,1,0,1,0,2,0,0,82,2,3,3,1,4,6,0,1,1,6,0,4,1,1,0,0,0
10210,0,0,0,1,0,2,0,0,68,13,1,9,4,4,2,0,1,1,8,0,5,0,1,0,0,0
10213,0,0,0,1,0,2,0,0,10,22,1,2,1,4,0,0,0,0,8,0,4,0,1,0,1,0
10214,0,0,0,1,0,2,0,0,10,22,1,5,1,4,2,0,0,0,8,0,4,0,1,0,1,0
10215,0,1,0,1,0,2,0,0,137,21,0,2,1,4,0,0,0,0,6,0,4,0,1,1,0,0
10216,0,1,0,1,0,2,0,0,137,21,3,6,1,4,2,0,0,0,6,0,4,0,1,1,0,0
10217,0,0,0,1,0,2,0,0,3,11,0,3,4,4,10,0,0,1,8,0,4,0,1,0,0,0
10219,0,0,0,0,0,2,0,0,26,17,2,4,7,3,13,0,0,0,0,0,4,0,2,1,1,0
10220,0,0,0,0,0,2,0,0,26,17,1,8,7,3,2,0,0,0,0,0,4,0,2,1,1,0
10221,1,0,0,1,0,2,0,0,120,1,3,9,1,3,2,0,0,1,0,0,5,0,1,0,0,0
10223,1,1,0,1,0,2,0,0,120,20,0,6,1,4,2,0,0,1,1,0,4,1,1,0,0,0
10225,0,0,0,1,0,2,0,0,75,10,0,3,4,4,2,0,0,1,8,0,0,0,1,0,0,0
10227,0,0,0,1,0,2,0,0,120,6,1,2,2,3,2,0,1,0,0,0,4,0,2,0,0,0
10228,0,0,0,1,0,2,0,0,120,6,2,6,2,3,2,0,1,0,0,0,4,0,2,0,0,0
10231,0,1,0,1,0,2,0,0,118,12,0,6,4,4,6,0,0,0,0,0,5,0,1,0,0,0
10232,0,1,0,1,0,2,0,0,118,12,3,2,4,4,13,0,0,0,0,0,5,0,1,0,0,0
10233,0,1,0,1,0,2,0,0,77,13,0,12,4,3,13,0,1,1,0,0,4,0,2,0,0,0
10234,0,1,0,1,0,2,0,0,77,13,0,1,4,3,2,0,1,1,0,0,4,0,2,0,0,0
10237,0,1,0,1,0,2,0,0,136,12,1,2,4,3,2,0,1,1,8,0,4,0,2,0,0,0
10238,0,1,0,1,0,2,0,0,136,12,2,3,4,3,13,0,1,1,8,0,4,0,2,0,0,0
10241,0,1,0,1,0,2,0,0,91,9,2,6,4,3,13,0,0,1,8,0,5,0,2,0,0,0
10243,0,1,0,1,0,2,0,0,120,14,3,14,4,3,13,0,0,0,8,0,4,0,2,0,0,5
10244,0,1,0,1,0,2,0,0,120,14,1,10,4,3,2,0,0,0,8,0,4,0,2,0,0,5
10249,0,1,0,1,0,2,0,0,95,9,2,9,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10251,0,0,0,0,0,2,0,0,73,23,2,6,1,3,14,0,1,0,0,0,4,0,2,1,0,0
10252,0,1,0,1,0,2,0,0,63,13,0,3,4,4,2,0,0,1,0,0,5,1,1,0,0,0
10253,0,0,0,1,1,9,0,0,80,12,0,12,4,3,2,0,0,0,0,0,5,0,0,0,0,0
10254,0,1,0,1,0,5,0,0,137,3,0,4,1,4,2,0,1,0,0,0,0,1,1,0,0,0
10255,0,1,0,1,0,4,0,0,65,20,2,5,1,3,2,1,0,0,0,0,5,1,2,0,0,0
10257,0,0,1,1,0,9,0,0,3,19,2,7,1,4,2,0,1,0,0,0,4,0,1,0,0,0
10258,0,1,0,1,0,8,0,0,62,16,1,5,4,3,2,1,1,0,0,0,4,0,1,0,0,0
10259,0,0,0,1,0,6,0,0,132,17,2,2,4,4,2,0,1,0,0,0,5,0,1,0,0,0
10264,1,1,0,0,0,9,0,0,27,8,1,6,4,3,13,0,0,1,0,0,0,0,2,0,1,0
10266,0,1,0,0,0,9,0,0,16,13,0,8,4,3,2,1,0,0,0,0,4,0,2,1,0,0
10268,0,1,0,0,0,9,0,0,16,13,3,7,4,3,13,1,0,0,0,0,4,0,2,1,0,0
10270,1,1,0,0,0,9,0,0,128,18,3,10,4,3,2,0,0,1,0,0,5,0,2,0,1,0
10271,1,1,0,0,0,9,0,0,71,2,0,5,1,3,2,1,0,0,0,0,4,1,1,0,0,0
10274,0,1,0,1,1,9,0,0,70,10,2,7,4,3,14,0,0,0,0,0,4,0,2,0,0,0
10276,0,0,0,0,0,9,0,0,85,12,0,3,4,3,2,1,1,0,0,0,4,0,1,0,0,0
10278,0,0,0,0,0,9,0,0,85,12,0,4,4,3,2,1,1,0,0,0,4,0,1,0,0,0
10279,0,0,0,0,0,9,0,0,131,0,3,3,0,4,0,1,0,0,0,0,5,0,1,0,0,0
10280,0,0,0,0,0,9,0,0,131,0,3,2,0,4,2,1,0,0,0,0,5,0,1,0,0,0
10281,0,1,0,1,0,9,0,0,102,7,0,9,4,3,2,0,0,0,0,1,4,0,2,0,0,0
10282,0,1,0,1,0,9,0,0,102,7,3,8,4,3,12,0,0,0,0,1,4,0,2,0,0,0
10283,0,1,0,1,0,9,0,0,102,7,1,13,4,3,2,0,0,0,0,1,4,0,2,0,0,0
10284,0,1,0,1,0,9,0,0,24,0,0,2,4,4,2,0,0,0,0,0,3,1,1,0,0,0
10287,0,0,0,1,0,9,0,0,44,14,1,6,4,3,2,1,1,0,0,0,4,0,2,0,0,0
10288,0,0,0,1,0,9,0,0,44,14,2,6,4,3,13,1,1,0,0,0,4,0,2,0,0,0
10290,0,0,0,0,0,9,0,0,78,16,1,6,4,4,2,0,0,1,0,0,4,0,1,1,0,0
10293,0,1,0,1,0,9,0,0,58,11,2,7,4,3,12,0,1,0,0,0,4,1,2,0,1,0
10294,0,1,0,1,0,9,0,0,58,11,2,6,4,3,2,0,1,0,0,0,4,1,2,0,1,0
10295,0,1,0,1,0,9,0,0,58,11,2,4,4,3,12,0,1,0,0,0,4,1,2,0,1,0
10297,0,1,0,1,0,9,0,0,58,11,2,3,4,3,12,0,1,0,0,0,4,1,2,0,1,0
10298,0,1,0,1,0,9,0,0,58,11,2,11,4,3,12,0,1,0,0,0,4,1,2,0,1,0
10299,0,1,0,1,1,9,0,0,93,19,3,2,1,3,2,0,0,0,8,0,4,0,2,0,0,5
10301,1,0,0,1,0,9,0,0,36,1,3,2,1,4,2,0,0,1,8,0,4,0,1,0,0,5
10303,0,0,0,1,0,9,0,0,123,15,0,13,4,3,2,0,1,0,0,0,4,0,2,0,0,0
10305,0,0,0,1,0,9,0,0,123,15,3,15,4,3,13,0,1,0,0,0,4,0,2,0,0,0
10306,0,0,0,1,0,9,0,0,123,15,1,11,4,3,12,0,1,0,0,0,4,0,2,0,0,0
10307,0,0,0,1,0,9,0,0,129,8,2,9,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10309,1,0,0,1,1,9,0,0,17,16,0,10,4,3,2,0,1,0,0,0,4,0,1,0,0,0
10311,0,0,0,1,0,9,1,0,17,16,3,12,4,3,2,0,0,0,8,0,4,0,2,0,0,5
10312,0,0,0,1,0,9,1,0,17,16,3,8,4,3,14,0,0,0,8,0,4,0,2,0,0,5
10313,0,0,0,1,1,9,0,0,77,21,0,1,1,3,0,0,0,0,0,0,4,0,2,0,0,0
10316,0,1,0,1,0,9,0,0,4,17,2,6,4,3,2,0,1,0,0,0,4,0,1,0,0,0
10318,0,1,0,1,0,9,0,0,4,17,2,5,4,3,14,0,1,0,0,0,4,0,1,0,0,0
10319,0,1,0,1,0,9,0,0,44,13,2,6,4,3,2,1,0,0,0,0,4,0,2,0,0,0
10320,0,1,0,1,0,9,0,0,44,13,1,14,4,3,13,1,0,0,0,0,4,0,2,0,0,0
10321,0,1,0,1,0,9,0,0,61,17,3,12,4,3,2,0,0,1,0,0,0,0,2,0,0,0
10323,0,0,0,1,0,9,0,0,77,18,3,7,4,3,2,0,0,1,0,0,5,0,1,0,0,0
10325,0,1,0,1,0,9,0,0,1,11,0,6,4,4,2,0,1,0,0,0,4,0,1,0,0,0
10328,0,1,0,1,0,9,0,0,1,11,0,2,4,4,0,0,1,0,0,0,4,0,1,0,0,0
10329,1,1,0,1,0,9,0,0,1,18,0,9,1,3,2,1,0,0,0,0,4,1,2,0,0,0
10330,1,1,0,1,0,9,0,0,1,18,1,6,1,3,13,1,0,0,0,0,4,1,2,0,0,0
10334,0,0,0,0,0,9,0,0,100,20,1,8,1,4,2,0,1,0,0,0,4,0,1,0,0,0
10337,0,0,0,1,0,9,0,0,42,9,3,14,4,4,2,0,0,0,0,0,0,0,1,0,0,0
10338,1,1,0,1,0,9,0,0,70,10,2,10,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10340,0,0,0,1,0,9,0,0,113,18,3,4,4,3,2,0,0,1,0,0,4,0,1,0,0,0
10343,0,1,0,1,1,9,0,0,81,18,2,3,4,3,13,0,0,0,0,0,4,0,2,0,0,0
10347,0,1,0,1,0,9,0,0,77,11,3,13,4,3,13,0,0,1,0,0,5,0,2,0,0,0
10351,0,1,0,1,0,9,0,0,125,13,2,6,4,3,13,0,1,0,0,0,4,0,2,0,0,0
10355,0,0,0,1,1,11,0,0,79,0,0,2,1,3,2,0,0,0,8,0,5,0,2,0,0,5
10357,0,1,1,1,0,2,0,0,16,18,0,10,1,4,5,0,0,0,0,0,3,1,1,0,0,0
10358,0,1,0,1,0,4,0,0,65,20,0,3,1,3,13,1,0,0,0,0,5,1,2,0,0,0
10360,0,1,0,1,0,5,0,0,127,19,0,5,4,3,10,1,0,0,0,0,4,1,1,0,0,0
10362,1,1,0,1,0,8,0,0,128,5,0,7,1,3,13,0,0,1,0,0,4,0,2,0,0,0
10363,0,0,1,1,0,11,0,0,11,0,2,3,1,4,2,0,0,0,0,0,4,0,1,0,0,0
10364,0,1,0,1,0,11,0,0,26,1,3,3,1,3,13,0,0,0,0,0,3,1,2,0,0,0
10365,1,1,0,1,0,11,0,0,138,10,3,6,4,4,0,0,1,0,0,0,4,1,1,0,0,0
10366,1,1,0,1,0,11,0,0,138,10,0,7,4,4,2,0,1,0,0,0,4,1,1,0,0,0
10370,1,1,0,1,0,11,0,0,36,15,2,4,1,3,14,0,0,1,0,0,4,0,2,0,0,0
10372,0,1,0,1,0,11,0,0,73,11,2,4,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10375,0,0,0,1,0,11,0,0,12,14,1,14,4,4,2,0,0,0,0,0,5,0,1,0,0,0
10376,1,1,0,1,0,11,0,0,85,5,0,3,3,4,2,0,0,0,0,0,4,1,1,0,0,0
10379,0,1,1,1,0,11,0,0,95,5,2,7,0,3,2,0,0,0,0,0,4,1,1,0,0,0
10380,1,0,0,1,0,11,0,0,12,15,3,5,4,3,13,0,0,0,4,0,4,0,2,0,0,4
10382,1,0,0,1,0,11,0,0,12,15,3,4,4,3,2,0,0,0,4,0,4,0,2,0,0,4
10383,0,1,0,1,0,12,0,0,112,0,3,6,1,3,14,0,1,1,0,0,4,0,2,0,0,0
10386,0,0,0,1,0,12,0,0,8,7,1,8,4,3,2,0,0,1,0,0,4,0,2,0,0,0
10388,0,0,0,1,0,12,0,0,8,7,1,8,4,3,2,0,0,1,0,0,4,0,2,0,0,0
10390,0,1,0,1,0,12,0,0,120,18,2,12,1,3,13,0,0,1,0,0,4,1,2,0,0,0
10394,1,1,0,1,0,12,0,0,12,21,3,7,1,3,13,0,0,1,0,0,4,0,2,0,0,0
10395,0,0,0,1,0,12,0,0,95,11,1,11,4,3,2,0,0,1,0,0,4,0,2,0,0,0
10398,0,0,0,1,1,12,0,0,121,14,3,9,4,3,2,0,0,0,0,0,0,0,2,0,0,0
10399,1,0,0,1,0,12,0,0,50,18,1,3,1,3,2,0,0,1,0,0,3,0,1,0,0,0
10401,1,0,0,1,0,12,0,0,81,17,3,7,1,3,2,0,0,1,0,0,4,0,1,0,0,0
10403,0,0,0,1,0,12,0,0,77,19,3,5,1,3,13,1,1,0,0,0,4,0,2,0,0,0
10404,0,0,0,1,0,12,0,0,77,19,0,7,1,3,2,1,1,0,0,0,4,0,2,0,0,0
10406,0,1,0,1,0,12,0,0,137,16,3,4,4,3,2,0,0,0,0,0,5,0,2,0,0,0
10407,0,1,0,1,0,12,0,0,137,16,1,7,4,3,2,0,0,0,0,0,5,0,2,0,0,0
10410,0,0,0,1,0,12,0,0,76,1,1,6,1,3,2,0,0,1,0,0,4,0,2,0,0,0
10412,0,1,0,1,0,12,0,0,122,11,3,1,4,4,0,0,1,0,0,0,5,1,1,0,0,0
10418,0,0,0,1,0,12,0,0,38,16,0,5,6,3,2,0,1,1,0,0,4,0,1,0,0,0
10420,0,1,0,1,0,12,0,0,44,17,3,7,1,4,13,0,0,1,0,0,0,0,1,0,0,0
10421,0,1,0,1,0,12,0,0,34,12,2,14,4,3,13,0,1,0,8,0,4,0,2,0,0,0
10422,0,1,0,1,0,12,0,0,34,12,1,1,4,3,2,0,1,0,8,0,4,0,2,0,0,0
10424,0,1,0,1,0,12,0,0,26,15,1,10,4,3,13,0,0,1,0,0,4,0,1,0,0,0
10429,0,0,0,1,0,12,0,0,17,18,2,2,1,4,2,0,0,1,0,0,4,0,1,0,0,0
10431,0,0,0,1,0,12,0,0,48,19,0,9,1,4,2,0,0,1,6,0,4,0,1,0,0,5
10432,0,0,0,1,0,12,0,0,48,19,0,4,1,4,2,0,0,1,6,0,4,0,1,0,0,5
10434,1,0,0,1,0,12,0,0,120,15,3,11,4,4,13,0,0,1,0,0,4,0,2,0,0,0
10436,0,0,0,1,0,12,0,0,85,16,2,13,4,4,2,0,0,1,0,0,5,0,1,0,0,0
10438,0,1,0,1,0,12,0,0,126,9,0,13,4,3,13,0,1,0,8,0,4,0,2,0,0,0
10439,0,1,0,1,0,12,0,0,126,9,3,10,4,3,2,0,1,0,8,0,4,0,2,0,0,0
10441,0,1,0,1,0,12,0,0,89,13,3,7,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10445,0,0,0,1,0,1,0,0,18,20,1,4,1,3,2,0,0,1,8,0,4,0,2,0,0,0
10447,0,1,0,1,0,1,0,0,14,21,0,4,1,3,13,0,0,0,8,0,4,0,2,0,0,0
10448,0,1,0,1,0,1,0,0,14,21,3,11,1,3,2,0,0,0,8,0,4,0,2,0,0,0
10449,0,1,0,1,0,1,0,0,17,7,3,4,3,4,2,0,0,0,0,0,0,1,1,0,0,0
10450,0,0,0,0,0,1,0,0,9,15,0,5,4,4,2,0,0,1,1,0,3,0,1,0,1,0
10452,0,1,0,1,0,1,0,0,118,19,2,2,1,3,13,0,0,0,0,0,4,0,2,0,0,0
10453,0,1,0,1,0,1,0,0,118,19,1,1,1,3,2,0,0,0,0,0,4,0,2,0,0,0
10454,0,1,0,1,0,1,0,0,111,15,2,2,4,3,13,0,1,1,0,1,4,0,2,0,0,0
10455,0,1,0,1,0,1,0,0,111,15,1,11,4,3,2,0,1,1,0,1,4,0,2,0,0,0
10459,0,1,0,1,0,5,0,0,127,19,2,2,4,3,2,1,0,0,0,0,4,1,1,0,0,0
10460,0,0,0,1,0,3,0,0,34,12,2,13,4,3,13,0,0,0,8,0,4,0,2,0,0,0
10462,0,0,0,1,0,4,1,0,88,9,3,8,4,3,12,0,1,0,0,0,4,0,2,0,0,0
10464,0,0,0,1,0,4,1,0,88,9,3,5,4,3,12,0,1,0,0,0,4,0,2,0,0,0
10468,0,0,0,1,0,3,0,0,34,12,1,5,4,3,2,0,0,0,8,0,4,0,2,0,0,0
10469,0,1,0,1,0,9,0,0,1,7,0,7,4,3,13,0,0,1,8,0,4,0,2,0,0,0
10472,0,0,0,1,0,4,1,0,88,9,3,13,4,3,2,0,1,0,0,0,4,0,2,0,0,0
10474,0,0,0,1,0,3,0,0,118,13,2,10,4,3,13,0,0,0,8,0,4,0,2,0,0,0
10475,0,0,0,1,0,6,0,0,51,21,1,10,7,3,13,0,0,1,0,0,5,0,1,0,0,0
10476,1,0,0,1,0,9,0,0,85,8,3,2,4,3,13,0,1,0,0,0,4,0,1,0,0,0
10479,1,0,0,1,0,9,0,0,85,8,0,5,4,3,2,0,1,0,0,0,4,0,1,0,0,0
10480,0,1,0,1,0,9,0,0,56,16,3,2,4,3,2,1,0,0,0,0,4,0,2,0,0,0
10481,0,1,0,1,0,9,0,0,56,16,0,7,4,3,13,1,0,0,0,0,4,0,2,0,0,0
10483,1,1,0,0,0,10,0,0,68,10,3,6,4,3,14,0,0,1,0,0,5,0,2,0,1,0
10487,0,1,0,1,1,10,0,0,76,7,0,5,4,4,2,0,0,0,0,0,4,1,1,0,0,0
10488,0,1,0,1,1,10,0,0,76,7,0,9,4,4,12,0,0,0,0,0,4,1,1,0,0,0
10490,0,1,0,1,1,10,0,0,42,7,1,2,4,4,13,0,0,0,0,0,4,0,1,0,0,0
10492,0,0,0,1,0,10,0,0,120,17,1,4,4,4,2,0,0,1,0,0,4,0,1,0,0,0
10495,0,1,0,1,0,10,0,0,34,19,2,3,0,4,2,1,1,0,0,0,4,0,1,0,0,0
10496,0,1,0,1,0,10,0,0,34,19,1,9,0,4,13,1,1,0,0,0,4,0,1,0,0,0
10498,1,0,0,1,0,10,0,0,35,19,3,9,1,4,2,0,1,1,0,0,4,0,1,0,0,0
10500,0,0,0,1,0,10,0,0,95,6,0,2,4,3,2,0,0,0,8,0,4,0,2,0,0,5
10502,0,0,0,1,0,10,0,0,95,6,0,5,4,3,3,0,0,0,8,0,4,0,2,0,0,5
10503,0,0,0,1,0,10,0,0,76,8,0,9,4,4,2,0,0,1,8,0,5,0,1,0,0,0
10507,0,0,0,1,0,10,0,0,43,11,1,8,4,4,11,0,1,0,0,0,4,0,1,1,0,0
10509,0,0,0,1,0,10,0,0,137,14,0,2,4,3,14,0,0,1,0,0,4,0,2,0,0,0
10511,0,1,0,1,0,10,0,0,103,16,1,8,4,3,12,0,0,1,0,0,4,0,2,0,0,0
10514,0,1,0,1,0,10,0,0,103,16,3,7,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10518,1,0,0,1,0,10,0,0,130,21,3,2,0,4,2,0,1,1,0,0,4,0,1,0,0,0
10521,0,1,0,1,0,10,0,0,27,2,3,2,1,3,2,0,1,0,0,0,4,1,1,0,0,0
10523,0,0,0,1,1,10,0,0,94,10,3,7,4,3,14,0,0,0,0,0,5,0,1,0,0,0
10528,0,1,0,1,0,10,0,0,61,16,3,2,4,3,2,0,1,1,0,0,0,0,2,0,0,0
10530,0,1,0,1,0,10,0,0,45,8,2,8,5,3,13,0,0,1,0,0,4,0,2,0,0,5
10533,0,1,0,0,0,10,0,0,83,21,2,8,0,3,14,0,0,1,0,0,4,0,2,1,0,0
10536,0,1,0,1,0,10,0,0,66,9,2,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10538,0,0,0,1,0,10,0,0,91,15,0,4,4,4,2,0,0,1,0,0,3,0,1,0,0,0
10540,0,1,0,1,0,10,0,0,53,16,0,7,4,3,13,0,0,0,0,0,4,0,2,0,0,0
10541,0,1,0,1,0,10,0,0,53,16,3,2,4,3,2,0,0,0,0,0,4,0,2,0,0,0
10542,0,1,0,1,0,10,0,0,115,18,3,6,4,3,2,0,0,1,0,1,4,0,2,0,0,0
10547,0,0,0,1,0,10,1,0,99,10,0,10,4,3,2,0,1,0,0,0,3,0,1,0,0,0
10548,0,0,0,1,0,10,0,0,26,13,0,6,4,4,3,0,1,0,8,0,4,0,1,0,0,5
10552,0,0,0,1,0,10,0,0,26,13,0,8,4,4,2,0,1,0,8,0,4,0,1,0,0,5
10553,0,1,1,1,0,10,0,0,137,18,3,8,4,3,2,0,0,1,0,1,4,0,2,0,0,0
10556,0,1,0,1,0,10,0,0,119,7,2,8,4,4,2,0,0,0,0,0,4,0,1,0,0,0
10557,0,1,0,1,0,10,0,0,119,7,1,5,4,4,0,0,0,0,0,0,4,0,1,0,0,0
10558,0,1,0,1,0,10,0,0,119,7,1,7,4,4,2,0,0,0,0,0,4,0,1,0,0,0
10561,1,0,0,0,1,10,0,0,78,7,1,8,4,4,2,0,0,0,8,0,4,0,1,0,1,0
10565,1,0,1,1,0,10,0,0,124,0,1,3,0,4,2,0,0,1,0,0,4,0,1,0,0,0
10570,0,0,0,1,1,5,0,0,24,7,0,8,4,4,0,0,0,0,0,0,4,0,1,0,0,0
10571,0,0,0,1,0,3,0,0,118,13,2,12,4,3,13,0,0,0,8,0,4,0,2,0,0,0
10573,0,1,0,1,0,8,0,0,93,23,2,5,1,3,13,1,0,0,0,0,4,0,2,0,0,0
10574,0,1,0,1,0,8,0,0,93,23,1,5,1,3,2,1,0,0,0,0,4,0,2,0,0,0
10575,0,1,0,1,0,8,0,0,21,0,1,7,1,3,2,0,1,0,0,1,4,0,2,1,0,0
10576,0,1,0,1,0,8,0,0,21,0,0,5,1,3,2,0,1,0,0,1,4,0,2,1,0,0
10592,0,0,0,1,0,8,0,0,80,16,2,6,4,3,13,1,1,0,0,0,5,0,1,0,0,0
10593,0,0,0,1,0,8,0,0,80,16,1,4,4,3,2,1,1,0,0,0,5,0,1,0,0,0
10598,0,1,0,1,0,8,0,0,104,21,2,6,4,4,13,1,1,0,0,0,4,0,1,0,0,0
10599,0,1,0,1,0,8,0,0,104,21,1,6,4,4,2,1,1,0,0,0,4,0,1,0,0,0
10604,0,0,0,1,1,8,0,0,63,21,3,8,1,3,2,0,0,0,0,0,4,0,1,0,0,0
10606,0,0,0,1,1,8,0,0,62,21,3,8,1,4,2,0,0,0,0,0,4,0,1,0,0,0
10607,1,1,0,1,0,8,0,0,54,23,0,6,1,3,13,0,1,1,0,0,5,0,2,0,0,0
10610,1,0,0,1,0,8,0,0,73,1,3,3,1,3,2,0,0,1,0,0,4,0,1,0,0,0
10614,0,1,0,1,0,8,0,0,129,21,1,6,1,3,13,0,0,1,0,0,4,0,1,0,0,0
10616,0,0,0,1,1,8,0,0,84,21,0,3,1,3,14,0,0,0,0,0,4,0,2,0,0,0
10619,1,1,0,1,0,8,0,0,120,16,3,9,4,3,13,0,0,1,0,0,4,0,2,0,0,0
10622,0,1,0,1,1,8,0,0,71,1,3,6,0,3,13,0,0,0,0,0,4,0,2,0,0,0
10623,0,1,0,1,1,8,0,0,9,18,2,4,4,3,14,0,0,0,0,0,5,0,1,0,0,0
10625,0,1,0,1,0,8,0,0,50,17,2,7,4,3,2,0,0,0,0,0,4,0,1,0,0,0
10626,0,0,0,1,1,8,0,0,110,17,3,4,4,3,14,0,0,0,0,0,5,0,2,0,0,0
10628,0,0,0,0,0,8,0,0,34,12,0,8,4,3,11,0,1,0,0,0,4,0,2,1,0,0
10630,0,1,0,1,0,8,0,0,50,17,2,2,4,3,2,0,0,0,0,0,4,0,1,0,0,0
10631,0,1,0,1,0,8,0,0,50,17,2,5,4,3,11,0,0,0,0,0,4,0,1,0,0,0
10632,0,0,0,1,0,8,0,0,63,6,0,8,2,3,13,1,0,0,0,0,4,0,2,0,0,0
10633,0,0,0,1,0,8,0,0,63,6,3,10,2,3,2,1,0,0,0,0,4,0,2,0,0,0
10636,0,1,0,1,0,8,0,0,49,13,2,12,4,3,13,0,0,0,0,0,4,0,2,0,0,0
10637,0,1,0,1,0,8,0,0,49,13,1,2,4,3,2,0,0,0,0,0,4,0,2,0,0,0
10638,0,0,0,1,0,8,0,0,96,1,2,2,1,4,2,0,1,1,0,0,4,0,1,0,0,0
10643,0,0,0,0,1,8,0,0,84,1,3,5,1,4,2,0,0,0,0,0,4,0,1,1,0,0
10646,0,0,0,1,0,8,0,0,90,22,1,3,1,4,14,1,0,1,0,0,5,0,1,0,0,0
